OrderID,Product Code,ProductName,OrderDate,ShippedDate,RequiredDate,Cutomer Name,Customer Country,Customer City,TitleOfCourtesy#Title#FirstName#LastName,Sales Quantity,Sales Price,
10708,36,Inlagd Sill,17/10/2019,05/11/2019,28/11/2019,The Big Cheese,USA,Portland,Mr.#Michael#Suyama#Sales Representative,5,19,
10709,8,Northwoods Cranberry Sauce,17/10/2019,20/11/2019,14/11/2019,Gourmet Lanchonetes,Brazil,Campinas,Ms.#Nancy#Davolio#Sales Representative,40,40,
10709,51,Manjimup Dried Apples,17/10/2019,20/11/2019,14/11/2019,Gourmet Lanchonetes,Brazil,Campinas,Ms.#Nancy#Davolio#Sales Representative,28,53,
10709,60,Camembert Pierrot,17/10/2019,20/11/2019,14/11/2019,Gourmet Lanchonetes,Brazil,Campinas,Ms.#Nancy#Davolio#Sales Representative,10,34,
10710,19,Teatime Chocolate Biscuits,20/10/2019,23/10/2019,17/11/2019,Franchi S.p.A.,Italy,Torino,Ms.#Nancy#Davolio#Sales Representative,5,9.2,
10710,47,Zaanse koeken,20/10/2019,23/10/2019,17/11/2019,Franchi S.p.A.,Italy,Torino,Ms.#Nancy#Davolio#Sales Representative,5,9.5,
10711,19,Teatime Chocolate Biscuits,21/10/2019,29/10/2019,02/12/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,12,9.2,
10711,41,Jack's New England Clam Chowder,21/10/2019,29/10/2019,02/12/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,42,9.65,
10711,53,Perth Pasties,21/10/2019,29/10/2019,02/12/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,120,32.8,
10712,53,Perth Pasties,21/10/2019,31/10/2019,18/11/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Janet#Leverling#Sales Representative,3,32.8,
10712,56,Gnocchi di nonna Alice,21/10/2019,31/10/2019,18/11/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Janet#Leverling#Sales Representative,30,38,
10713,10,Ikura,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Ms.#Nancy#Davolio#Sales Representative,18,31,
10713,26,Gumb?r Gummib?rchen,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Ms.#Nancy#Davolio#Sales Representative,30,31.23,
10713,45,Rogede sild,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Ms.#Nancy#Davolio#Sales Representative,110,9.5,
10713,46,Spegesild,22/10/2019,24/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Ms.#Nancy#Davolio#Sales Representative,24,12,
10714,2,Chang,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,30,19,
10714,17,Alice Mutton,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,27,39,
10714,47,Zaanse koeken,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,50,9.5,
10714,56,Gnocchi di nonna Alice,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,18,38,
10714,58,Escargots de Bourgogne,22/10/2019,27/10/2019,19/11/2019,Save-a-lot Markets,USA,Boise,Mr.#Steven#Buchanan#Sales Manager,12,13.25,
10715,10,Ikura,23/10/2019,29/10/2019,06/11/2019,Bon app',France,Marseille,Ms.#Janet#Leverling#Sales Representative,21,31,
10715,71,Flotemysost,23/10/2019,29/10/2019,06/11/2019,Bon app',France,Marseille,Ms.#Janet#Leverling#Sales Representative,30,21.5,
10716,21,Sir Rodney's Scones,24/10/2019,27/10/2019,21/11/2019,Rancho grande,Argentina,Buenos Aires,Mrs.#Margaret#Peacock#Sales Representative,5,10,
10716,51,Manjimup Dried Apples,24/10/2019,27/10/2019,21/11/2019,Rancho grande,Argentina,Buenos Aires,Mrs.#Margaret#Peacock#Sales Representative,7,53,
10716,61,Sirop d'?rable,24/10/2019,27/10/2019,21/11/2019,Rancho grande,Argentina,Buenos Aires,Mrs.#Margaret#Peacock#Sales Representative,10,28.5,
10717,21,Sir Rodney's Scones,24/10/2019,29/10/2019,21/11/2019,Frankenversand,Germany,M?nchen,Ms.#Nancy#Davolio#Sales Representative,32,10,
10717,54,Tourti?re,24/10/2019,29/10/2019,21/11/2019,Frankenversand,Germany,M?nchen,Ms.#Nancy#Davolio#Sales Representative,15,7.45,
10717,69,Gudbrandsdalsost,24/10/2019,29/10/2019,21/11/2019,Frankenversand,Germany,M?nchen,Ms.#Nancy#Davolio#Sales Representative,25,36,
10718,12,Queso Manchego La Pastora,27/10/2019,29/10/2019,24/11/2019,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,36,38,
10718,16,Pavlova,27/10/2019,29/10/2019,24/11/2019,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,20,17.45,
10718,36,Inlagd Sill,27/10/2019,29/10/2019,24/11/2019,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,40,19,
10718,62,Tarte au sucre,27/10/2019,29/10/2019,24/11/2019,K?niglich Essen,Germany,Brandenburg,Ms.#Nancy#Davolio#Sales Representative,20,49.3,
10719,18,Carnarvon Tigers,27/10/2019,05/11/2019,24/11/2019,Let's Stop N Shop,USA,San Francisco,Ms.#Laura#Callahan#Inside Sales Coordinator,12,62.5,
10719,30,Nord-Ost Matjeshering,27/10/2019,05/11/2019,24/11/2019,Let's Stop N Shop,USA,San Francisco,Ms.#Laura#Callahan#Inside Sales Coordinator,3,25.89,
10719,54,Tourti?re,27/10/2019,05/11/2019,24/11/2019,Let's Stop N Shop,USA,San Francisco,Ms.#Laura#Callahan#Inside Sales Coordinator,40,7.45,
10720,35,Steeleye Stout,28/10/2019,05/11/2019,11/11/2019,Que Del?cia,Brazil,Rio de Janeiro,Ms.#Laura#Callahan#Inside Sales Coordinator,21,18,
10720,71,Flotemysost,28/10/2019,05/11/2019,11/11/2019,Que Del?cia,Brazil,Rio de Janeiro,Ms.#Laura#Callahan#Inside Sales Coordinator,8,21.5,
10721,44,Gula Malacca,29/10/2019,31/10/2019,26/11/2019,QUICK-Stop,Germany,Cunewalde,Mr.#Steven#Buchanan#Sales Manager,50,19.45,
10722,2,Chang,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Ms.#Laura#Callahan#Inside Sales Coordinator,3,19,
10722,31,Gorgonzola Telino,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Ms.#Laura#Callahan#Inside Sales Coordinator,50,12.5,
10722,68,Scottish Longbreads,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Ms.#Laura#Callahan#Inside Sales Coordinator,45,12.5,
10722,75,Rh?nbr?u Klosterbier,29/10/2019,04/11/2019,10/12/2019,Save-a-lot Markets,USA,Boise,Ms.#Laura#Callahan#Inside Sales Coordinator,42,7.75,
10723,26,Gumb?r Gummib?rchen,30/10/2019,25/11/2019,27/11/2019,White Clover Markets,USA,Seattle,Ms.#Janet#Leverling#Sales Representative,15,31.23,
10724,10,Ikura,30/10/2019,05/11/2019,11/12/2019,M?re Paillarde,Canada,Montr?al,Ms.#Laura#Callahan#Inside Sales Coordinator,16,31,
10724,61,Sirop d'?rable,30/10/2019,05/11/2019,11/12/2019,M?re Paillarde,Canada,Montr?al,Ms.#Laura#Callahan#Inside Sales Coordinator,5,28.5,
10725,41,Jack's New England Clam Chowder,31/10/2019,05/11/2019,28/11/2019,Familia Arquibaldo,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,12,9.65,
10725,52,Filo Mix,31/10/2019,05/11/2019,28/11/2019,Familia Arquibaldo,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,4,7,
10725,55,P?t? chinois,31/10/2019,05/11/2019,28/11/2019,Familia Arquibaldo,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,6,24,
10726,4,Chef Anton's Cajun Seasoning,03/11/2019,05/12/2019,17/11/2019,Eastern Connection,UK,London,Mrs.#Margaret#Peacock#Sales Representative,25,22,
10726,11,Queso Cabrales,03/11/2019,05/12/2019,17/11/2019,Eastern Connection,UK,London,Mrs.#Margaret#Peacock#Sales Representative,5,21,
10727,17,Alice Mutton,03/11/2019,05/12/2019,01/12/2019,Reggiani Caseifici,Italy,Reggio Emilia,"Dr.#Andrew#Fuller#Vice President, Sales",20,39,
10727,56,Gnocchi di nonna Alice,03/11/2019,05/12/2019,01/12/2019,Reggiani Caseifici,Italy,Reggio Emilia,"Dr.#Andrew#Fuller#Vice President, Sales",10,38,
10727,59,Raclette Courdavault,03/11/2019,05/12/2019,01/12/2019,Reggiani Caseifici,Italy,Reggio Emilia,"Dr.#Andrew#Fuller#Vice President, Sales",10,55,
10728,30,Nord-Ost Matjeshering,04/11/2019,11/11/2019,02/12/2019,Queen Cozinha,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,15,25.89,
10728,40,Boston Crab Meat,04/11/2019,11/11/2019,02/12/2019,Queen Cozinha,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,6,18.4,
10728,55,P?t? chinois,04/11/2019,11/11/2019,02/12/2019,Queen Cozinha,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,12,24,
10728,60,Camembert Pierrot,04/11/2019,11/11/2019,02/12/2019,Queen Cozinha,Brazil,Sao Paulo,Mrs.#Margaret#Peacock#Sales Representative,15,34,
10729,1,Chai,04/11/2019,14/11/2019,16/12/2019,LINO-Delicateses,Venezuela,I. de Margarita,Ms.#Laura#Callahan#Inside Sales Coordinator,50,18,
10729,21,Sir Rodney's Scones,04/11/2019,14/11/2019,16/12/2019,LINO-Delicateses,Venezuela,I. de Margarita,Ms.#Laura#Callahan#Inside Sales Coordinator,30,10,
10729,50,Valkoinen suklaa,04/11/2019,14/11/2019,16/12/2019,LINO-Delicateses,Venezuela,I. de Margarita,Ms.#Laura#Callahan#Inside Sales Coordinator,40,16.25,
10730,16,Pavlova,05/11/2019,14/11/2019,03/12/2019,Bon app',France,Marseille,Mr.#Steven#Buchanan#Sales Manager,15,17.45,
10730,31,Gorgonzola Telino,05/11/2019,14/11/2019,03/12/2019,Bon app',France,Marseille,Mr.#Steven#Buchanan#Sales Manager,3,12.5,
10730,65,Louisiana Fiery Hot Pepper Sauce,05/11/2019,14/11/2019,03/12/2019,Bon app',France,Marseille,Mr.#Steven#Buchanan#Sales Manager,10,21.05,
10731,21,Sir Rodney's Scones,06/11/2019,14/11/2019,04/12/2019,Chop-suey Chinese,Switzerland,Bern,Mr.#Robert#King#Sales Representative,40,10,
10731,51,Manjimup Dried Apples,06/11/2019,14/11/2019,04/12/2019,Chop-suey Chinese,Switzerland,Bern,Mr.#Robert#King#Sales Representative,30,53,
10732,76,Lakkalik??ri,06/11/2019,07/11/2019,04/12/2019,Bon app',France,Marseille,Ms.#Janet#Leverling#Sales Representative,20,18,
10733,14,Tofu,07/11/2019,10/11/2019,05/12/2019,Berglunds snabbk?p,Sweden,Lule?,Ms.#Nancy#Davolio#Sales Representative,16,23.25,
10733,28,R?ssle Sauerkraut,07/11/2019,10/11/2019,05/12/2019,Berglunds snabbk?p,Sweden,Lule?,Ms.#Nancy#Davolio#Sales Representative,20,45.6,
10733,52,Filo Mix,07/11/2019,10/11/2019,05/12/2019,Berglunds snabbk?p,Sweden,Lule?,Ms.#Nancy#Davolio#Sales Representative,25,7,
10734,6,Grandma's Boysenberry Spread,07/11/2019,12/11/2019,05/12/2019,Gourmet Lanchonetes,Brazil,Campinas,"Dr.#Andrew#Fuller#Vice President, Sales",30,25,
10734,30,Nord-Ost Matjeshering,07/11/2019,12/11/2019,05/12/2019,Gourmet Lanchonetes,Brazil,Campinas,"Dr.#Andrew#Fuller#Vice President, Sales",15,25.89,
10734,76,Lakkalik??ri,07/11/2019,12/11/2019,05/12/2019,Gourmet Lanchonetes,Brazil,Campinas,"Dr.#Andrew#Fuller#Vice President, Sales",20,18,
10735,61,Sirop d'?rable,10/11/2019,21/11/2019,08/12/2019,Let's Stop N Shop,USA,San Francisco,Mr.#Michael#Suyama#Sales Representative,20,28.5,
10735,77,Original Frankfurter gr?ne So?e,10/11/2019,21/11/2019,08/12/2019,Let's Stop N Shop,USA,San Francisco,Mr.#Michael#Suyama#Sales Representative,2,13,
10736,65,Louisiana Fiery Hot Pepper Sauce,11/11/2019,21/11/2019,09/12/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Anne#Dodsworth#Sales Representative,40,21.05,
10736,75,Rh?nbr?u Klosterbier,11/11/2019,21/11/2019,09/12/2019,Hungry Owl All-Night Grocers,Ireland,Cork,Ms.#Anne#Dodsworth#Sales Representative,20,7.75,
10737,13,Konbu,11/11/2019,18/11/2019,09/12/2019,Vins et alcools Chevalier,France,Reims,"Dr.#Andrew#Fuller#Vice President, Sales",4,6,
10737,41,Jack's New England Clam Chowder,11/11/2019,18/11/2019,09/12/2019,Vins et alcools Chevalier,France,Reims,"Dr.#Andrew#Fuller#Vice President, Sales",12,9.65,
10738,16,Pavlova,12/11/2019,18/11/2019,10/12/2019,Sp?cialit?s du monde,France,Paris,"Dr.#Andrew#Fuller#Vice President, Sales",3,17.45,
10739,36,Inlagd Sill,12/11/2019,17/11/2019,10/12/2019,Vins et alcools Chevalier,France,Reims,Ms.#Janet#Leverling#Sales Representative,6,19,
10739,52,Filo Mix,12/11/2019,17/11/2019,10/12/2019,Vins et alcools Chevalier,France,Reims,Ms.#Janet#Leverling#Sales Representative,18,7,
10740,28,R?ssle Sauerkraut,13/11/2019,25/11/2019,11/12/2019,White Clover Markets,USA,Seattle,Mrs.#Margaret#Peacock#Sales Representative,5,45.6,
10740,35,Steeleye Stout,13/11/2019,25/11/2019,11/12/2019,White Clover Markets,USA,Seattle,Mrs.#Margaret#Peacock#Sales Representative,35,18,
10740,45,Rogede sild,13/11/2019,25/11/2019,11/12/2019,White Clover Markets,USA,Seattle,Mrs.#Margaret#Peacock#Sales Representative,40,9.5,
10740,56,Gnocchi di nonna Alice,13/11/2019,25/11/2019,11/12/2019,White Clover Markets,USA,Seattle,Mrs.#Margaret#Peacock#Sales Representative,14,38,
10741,2,Chang,14/11/2019,18/11/2019,28/11/2019,Around the Horn,UK,Colchester,Mrs.#Margaret#Peacock#Sales Representative,15,19,
10742,3,Aniseed Syrup,14/11/2019,18/11/2019,12/12/2019,Bottom-Dollar Markets,Canada,Tsawassen,Ms.#Janet#Leverling#Sales Representative,20,10,
10742,60,Camembert Pierrot,14/11/2019,18/11/2019,12/12/2019,Bottom-Dollar Markets,Canada,Tsawassen,Ms.#Janet#Leverling#Sales Representative,50,34,
10742,72,Mozzarella di Giovanni,14/11/2019,18/11/2019,12/12/2019,Bottom-Dollar Markets,Canada,Tsawassen,Ms.#Janet#Leverling#Sales Representative,35,34.8,
10743,46,Spegesild,17/11/2019,21/11/2019,15/12/2019,Around the Horn,UK,Colchester,Ms.#Nancy#Davolio#Sales Representative,28,12,
10744,40,Boston Crab Meat,17/11/2019,24/11/2019,15/12/2019,Vaffeljernet,Denmark,?rhus,Mr.#Michael#Suyama#Sales Representative,50,18.4,
10745,18,Carnarvon Tigers,18/11/2019,27/11/2019,16/12/2019,QUICK-Stop,Germany,Cunewalde,Ms.#Anne#Dodsworth#Sales Representative,24,62.5,
10745,44,Gula Malacca,18/11/2019,27/11/2019,16/12/2019,QUICK-Stop,Germany,Cunewalde,Ms.#Anne#Dodsworth#Sales Representative,16,19.45,
10745,59,Raclette Courdavault,18/11/2019,27/11/2019,16/12/2019,QUICK-Stop,Germany,Cunewalde,Ms.#Anne#Dodsworth#Sales Representative,45,55,
10745,72,Mozzarella di Giovanni,18/11/2019,27/11/2019,16/12/2019,QUICK-Stop,Germany,Cunewalde,Ms.#Anne#Dodsworth#Sales Representative,7,34.8,
10746,13,Konbu,19/11/2019,21/11/2019,17/12/2019,Chop-suey Chinese,Switzerland,Bern,Ms.#Nancy#Davolio#Sales Representative,6,6,
10746,42,Singaporean Hokkien Fried Mee,19/11/2019,21/11/2019,17/12/2019,Chop-suey Chinese,Switzerland,Bern,Ms.#Nancy#Davolio#Sales Representative,28,14,
10746,62,Tarte au sucre,19/11/2019,21/11/2019,17/12/2019,Chop-suey Chinese,Switzerland,Bern,Ms.#Nancy#Davolio#Sales Representative,9,49.3,
10746,69,Gudbrandsdalsost,19/11/2019,21/11/2019,17/12/2019,Chop-suey Chinese,Switzerland,Bern,Ms.#Nancy#Davolio#Sales Representative,40,36,
10747,31,Gorgonzola Telino,19/11/2019,26/11/2019,17/12/2019,Piccolo und mehr,Austria,Salzburg,Mr.#Michael#Suyama#Sales Representative,8,12.5,
10747,41,Jack's New England Clam Chowder,19/11/2019,26/11/2019,17/12/2019,Piccolo und mehr,Austria,Salzburg,Mr.#Michael#Suyama#Sales Representative,35,9.65,
10747,63,Vegie-spread,19/11/2019,26/11/2019,17/12/2019,Piccolo und mehr,Austria,Salzburg,Mr.#Michael#Suyama#Sales Representative,9,43.9,
10747,69,Gudbrandsdalsost,19/11/2019,26/11/2019,17/12/2019,Piccolo und mehr,Austria,Salzburg,Mr.#Michael#Suyama#Sales Representative,30,36,
10748,23,Tunnbr?d,20/11/2019,28/11/2019,18/12/2019,Save-a-lot Markets,USA,Boise,Ms.#Janet#Leverling#Sales Representative,44,9,
10748,40,Boston Crab Meat,20/11/2019,28/11/2019,18/12/2019,Save-a-lot Markets,USA,Boise,Ms.#Janet#Leverling#Sales Representative,40,18.4,
10748,56,Gnocchi di nonna Alice,20/11/2019,28/11/2019,18/12/2019,Save-a-lot Markets,USA,Boise,Ms.#Janet#Leverling#Sales Representative,28,38,
10749,56,Gnocchi di nonna Alice,20/11/2019,19/12/2019,18/12/2019,Island Trading,UK,Cowes,Mrs.#Margaret#Peacock#Sales Representative,15,38,
10749,59,Raclette Courdavault,20/11/2019,19/12/2019,18/12/2019,Island Trading,UK,Cowes,Mrs.#Margaret#Peacock#Sales Representative,6,55,
10749,76,Lakkalik??ri,20/11/2019,19/12/2019,18/12/2019,Island Trading,UK,Cowes,Mrs.#Margaret#Peacock#Sales Representative,10,18,
10750,14,Tofu,21/11/2019,24/11/2019,19/12/2019,Wartian Herkku,Finland,Oulu,Ms.#Anne#Dodsworth#Sales Representative,5,23.25,
10750,45,Rogede sild,21/11/2019,24/11/2019,19/12/2019,Wartian Herkku,Finland,Oulu,Ms.#Anne#Dodsworth#Sales Representative,40,9.5,
10750,59,Raclette Courdavault,21/11/2019,24/11/2019,19/12/2019,Wartian Herkku,Finland,Oulu,Ms.#Anne#Dodsworth#Sales Representative,25,55,
10751,26,Gumb?r Gummib?rchen,24/11/2019,03/12/2019,22/12/2019,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Janet#Leverling#Sales Representative,12,31.23,
10751,30,Nord-Ost Matjeshering,24/11/2019,03/12/2019,22/12/2019,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Janet#Leverling#Sales Representative,30,25.89,
10751,50,Valkoinen suklaa,24/11/2019,03/12/2019,22/12/2019,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Janet#Leverling#Sales Representative,20,16.25,
10751,73,R?d Kaviar,24/11/2019,03/12/2019,22/12/2019,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Janet#Leverling#Sales Representative,15,15,
10752,1,Chai,24/11/2019,28/11/2019,22/12/2019,North/South,UK,London,"Dr.#Andrew#Fuller#Vice President, Sales",8,18,
10752,69,Gudbrandsdalsost,24/11/2019,28/11/2019,22/12/2019,North/South,UK,London,"Dr.#Andrew#Fuller#Vice President, Sales",3,36,
10753,45,Rogede sild,25/11/2019,27/11/2019,23/12/2019,Franchi S.p.A.,Italy,Torino,Ms.#Janet#Leverling#Sales Representative,4,9.5,
10753,74,Longlife Tofu,25/11/2019,27/11/2019,23/12/2019,Franchi S.p.A.,Italy,Torino,Ms.#Janet#Leverling#Sales Representative,5,10,
10754,40,Boston Crab Meat,25/11/2019,27/11/2019,23/12/2019,Magazzini Alimentari Riuniti,Italy,Bergamo,Mr.#Michael#Suyama#Sales Representative,3,18.4,
10755,47,Zaanse koeken,26/11/2019,28/11/2019,24/12/2019,Bon app',France,Marseille,Mrs.#Margaret#Peacock#Sales Representative,30,9.5,
10755,56,Gnocchi di nonna Alice,26/11/2019,28/11/2019,24/12/2019,Bon app',France,Marseille,Mrs.#Margaret#Peacock#Sales Representative,30,38,
10755,57,Ravioli Angelo,26/11/2019,28/11/2019,24/12/2019,Bon app',France,Marseille,Mrs.#Margaret#Peacock#Sales Representative,14,19.5,
10755,69,Gudbrandsdalsost,26/11/2019,28/11/2019,24/12/2019,Bon app',France,Marseille,Mrs.#Margaret#Peacock#Sales Representative,25,36,
10756,18,Carnarvon Tigers,27/11/2019,02/12/2019,25/12/2019,Split Rail Beer & Ale,USA,Lander,Ms.#Laura#Callahan#Inside Sales Coordinator,21,62.5,
10756,36,Inlagd Sill,27/11/2019,02/12/2019,25/12/2019,Split Rail Beer & Ale,USA,Lander,Ms.#Laura#Callahan#Inside Sales Coordinator,20,19,
10756,68,Scottish Longbreads,27/11/2019,02/12/2019,25/12/2019,Split Rail Beer & Ale,USA,Lander,Ms.#Laura#Callahan#Inside Sales Coordinator,6,12.5,
10756,69,Gudbrandsdalsost,27/11/2019,02/12/2019,25/12/2019,Split Rail Beer & Ale,USA,Lander,Ms.#Laura#Callahan#Inside Sales Coordinator,20,36,
10757,34,Sasquatch Ale,27/11/2019,15/12/2019,25/12/2019,Save-a-lot Markets,USA,Boise,Mr.#Michael#Suyama#Sales Representative,30,14,
10757,59,Raclette Courdavault,27/11/2019,15/12/2019,25/12/2019,Save-a-lot Markets,USA,Boise,Mr.#Michael#Suyama#Sales Representative,7,55,
10757,62,Tarte au sucre,27/11/2019,15/12/2019,25/12/2019,Save-a-lot Markets,USA,Boise,Mr.#Michael#Suyama#Sales Representative,30,49.3,
10757,64,Wimmers gute Semmelkn?del,27/11/2019,15/12/2019,25/12/2019,Save-a-lot Markets,USA,Boise,Mr.#Michael#Suyama#Sales Representative,24,33.25,
10758,26,Gumb?r Gummib?rchen,28/11/2019,04/12/2019,26/12/2019,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Janet#Leverling#Sales Representative,20,31.23,
10758,52,Filo Mix,28/11/2019,04/12/2019,26/12/2019,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Janet#Leverling#Sales Representative,60,7,
10758,70,Outback Lager,28/11/2019,04/12/2019,26/12/2019,Richter Supermarkt,Switzerland,Gen?ve,Ms.#Janet#Leverling#Sales Representative,40,15,
10759,32,Mascarpone Fabioli,28/11/2019,12/12/2019,26/12/2019,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,Ms.#Janet#Leverling#Sales Representative,10,32,
10760,25,NuNuCa Nu?-Nougat-Creme,01/12/2019,10/12/2019,29/12/2019,Maison Dewey,Belgium,Bruxelles,Mrs.#Margaret#Peacock#Sales Representative,12,14,
10760,27,Schoggi Schokolade,01/12/2019,10/12/2019,29/12/2019,Maison Dewey,Belgium,Bruxelles,Mrs.#Margaret#Peacock#Sales Representative,40,43.9,
10760,43,Ipoh Coffee,01/12/2019,10/12/2019,29/12/2019,Maison Dewey,Belgium,Bruxelles,Mrs.#Margaret#Peacock#Sales Representative,30,46,
10761,25,NuNuCa Nu?-Nougat-Creme,02/12/2019,08/12/2019,30/12/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,Mr.#Steven#Buchanan#Sales Manager,35,14,
10761,75,Rh?nbr?u Klosterbier,02/12/2019,08/12/2019,30/12/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,Mr.#Steven#Buchanan#Sales Manager,18,7.75,
10762,39,Chartreuse verte,02/12/2019,09/12/2019,30/12/2019,Folk och f? HB,Sweden,Br?cke,Ms.#Janet#Leverling#Sales Representative,16,18,
10762,47,Zaanse koeken,02/12/2019,09/12/2019,30/12/2019,Folk och f? HB,Sweden,Br?cke,Ms.#Janet#Leverling#Sales Representative,30,9.5,
10762,51,Manjimup Dried Apples,02/12/2019,09/12/2019,30/12/2019,Folk och f? HB,Sweden,Br?cke,Ms.#Janet#Leverling#Sales Representative,28,53,
10762,56,Gnocchi di nonna Alice,02/12/2019,09/12/2019,30/12/2019,Folk och f? HB,Sweden,Br?cke,Ms.#Janet#Leverling#Sales Representative,60,38,
10763,21,Sir Rodney's Scones,03/12/2019,08/12/2019,31/12/2019,Folies gourmandes,France,Lille,Ms.#Janet#Leverling#Sales Representative,40,10,
10763,22,Gustaf's Kn?ckebr?d,03/12/2019,08/12/2019,31/12/2019,Folies gourmandes,France,Lille,Ms.#Janet#Leverling#Sales Representative,6,21,
10763,24,Guaran? Fant?stica,03/12/2019,08/12/2019,31/12/2019,Folies gourmandes,France,Lille,Ms.#Janet#Leverling#Sales Representative,20,4.5,
10764,3,Aniseed Syrup,03/12/2019,08/12/2019,31/12/2019,Ernst Handel,Austria,Graz,Mr.#Michael#Suyama#Sales Representative,20,10,
10764,39,Chartreuse verte,03/12/2019,08/12/2019,31/12/2019,Ernst Handel,Austria,Graz,Mr.#Michael#Suyama#Sales Representative,130,18,
10765,65,Louisiana Fiery Hot Pepper Sauce,04/12/2019,09/12/2019,01/01/2020,QUICK-Stop,Germany,Cunewalde,Ms.#Janet#Leverling#Sales Representative,80,21.05,
10766,2,Chang,05/12/2019,09/12/2019,02/01/2020,Ottilies K?seladen,Germany,K?ln,Mrs.#Margaret#Peacock#Sales Representative,40,19,
10766,7,Uncle Bob's Organic Dried Pears,05/12/2019,09/12/2019,02/01/2020,Ottilies K?seladen,Germany,K?ln,Mrs.#Margaret#Peacock#Sales Representative,35,30,
10766,68,Scottish Longbreads,05/12/2019,09/12/2019,02/01/2020,Ottilies K?seladen,Germany,K?ln,Mrs.#Margaret#Peacock#Sales Representative,40,12.5,
10767,42,Singaporean Hokkien Fried Mee,05/12/2019,15/12/2019,02/01/2020,Supr?mes d?lices,Belgium,Charleroi,Mrs.#Margaret#Peacock#Sales Representative,2,14,
10768,22,Gustaf's Kn?ckebr?d,08/12/2019,15/12/2019,05/01/2020,Around the Horn,UK,Colchester,Ms.#Janet#Leverling#Sales Representative,4,21,
10768,31,Gorgonzola Telino,08/12/2019,15/12/2019,05/01/2020,Around the Horn,UK,Colchester,Ms.#Janet#Leverling#Sales Representative,50,12.5,
10768,60,Camembert Pierrot,08/12/2019,15/12/2019,05/01/2020,Around the Horn,UK,Colchester,Ms.#Janet#Leverling#Sales Representative,15,34,
10768,71,Flotemysost,08/12/2019,15/12/2019,05/01/2020,Around the Horn,UK,Colchester,Ms.#Janet#Leverling#Sales Representative,12,21.5,
10769,41,Jack's New England Clam Chowder,08/12/2019,12/12/2019,05/01/2020,Vaffeljernet,Denmark,?rhus,Ms.#Janet#Leverling#Sales Representative,30,9.65,
10769,52,Filo Mix,08/12/2019,12/12/2019,05/01/2020,Vaffeljernet,Denmark,?rhus,Ms.#Janet#Leverling#Sales Representative,15,7,
10769,61,Sirop d'?rable,08/12/2019,12/12/2019,05/01/2020,Vaffeljernet,Denmark,?rhus,Ms.#Janet#Leverling#Sales Representative,20,28.5,
10769,62,Tarte au sucre,08/12/2019,12/12/2019,05/01/2020,Vaffeljernet,Denmark,?rhus,Ms.#Janet#Leverling#Sales Representative,15,49.3,
