Time Stamp,Type_Customer,Supplier ID,Supplier_state_name,UnitPrice,SalesQuantity,TitleOfCourtesy@FirstName@LastName@Title,Customer_ Country,Customer_City,Discount
19/05/2015 12:26,Reg,3,Massachusetts,126,11,Ms.@Janet@Leverling@Sales Representative,Argentina,Buenos Aires,0.32
19/05/2015 15:38,Reg,19,Massachusetts,149,27,Ms.@Janet@Leverling@Sales Representative,Canada,Tsawassen,0.14
19/05/2015 15:38,VIP,16,New Hampshire,103,27,Ms.@Janet@Leverling@Sales Representative,Canada,Tsawassen,0.01
19/05/2015 15:58,Silver,29,Puerto Rico,143,30,Ms.@Anne@Dodsworth@Sales Representative,Canada,Tsawassen,0.27
20/05/2015 15:39,VIP,24,Massachusetts,142,29,Ms.@Anne@Dodsworth@Sales Representative,Canada,Tsawassen,0.2
20/05/2015 17:40,Silver,1,Maine,15,18,Ms.@Anne@Dodsworth@Sales Representative,Canada,Tsawassen,0.11
21/05/2015 10:50,Silver,2,Massachusetts,105,30,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.21
21/05/2015 10:52,VIP,22,New Hampshire,141,13,Ms.@Janet@Leverling@Sales Representative,France,Toulouse,0.25
21/05/2015 10:52,VIP,26,Maine,128,27,Ms.@Janet@Leverling@Sales Representative,France,Toulouse,0.17
21/05/2015 11:35,Reg,23,Puerto Rico,137,22,Ms.@Janet@Leverling@Sales Representative,France,Toulouse,0.17
21/05/2015 11:35,Silver,21,Puerto Rico,130,24,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Sao Paulo,0.2
21/05/2015 11:35,Reg,9,New Hampshire,113,17,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Sao Paulo,0.3
21/05/2015 12:27,VIP,12,Maine,100,25,Ms.@Janet@Leverling@Sales Representative,USA,Elgin,0.23
21/05/2015 13:00,Reg,18,Massachusetts,134,17,Ms.@Janet@Leverling@Sales Representative,USA,Elgin,0.19
21/05/2015 13:00,Silver,21,Puerto Rico,96,10,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.09
21/05/2015 13:07,Silver,15,Puerto Rico,160,15,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.32
22/05/2015 9:03,Silver,9,Massachusetts,148,29,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.19
22/05/2015 9:03,VIP,3,Puerto Rico,98,30,Mrs.@Margaret@Peacock@Sales Representative,Denmark,Kobenhavn,0.14
24/05/2015 9:47,Silver,21,Massachusetts,175,14,Mrs.@Margaret@Peacock@Sales Representative,Denmark,Kobenhavn,0
24/05/2015 9:47,Reg,18,Maine,99,20,Mrs.@Margaret@Peacock@Sales Representative,Denmark,Kobenhavn,0.04
24/05/2015 12:58,VIP,17,Massachusetts,158,19,Mrs.@Margaret@Peacock@Sales Representative,Denmark,Kobenhavn,0.16
24/05/2015 20:48,VIP,23,Maine,149,12,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.25
24/05/2015 20:48,Silver,8,Maine,161,17,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.25
24/05/2015 20:48,VIP,17,Massachusetts,152,27,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.01
25/05/2015 12:34,Reg,29,Massachusetts,141,13,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.23
25/05/2015 13:56,Reg,7,Maine,136,15,Mrs.@Margaret@Peacock@Sales Representative,Switzerland,Gen?ve,0.1
25/05/2015 13:56,Reg,16,New Hampshire,97,12,Mrs.@Margaret@Peacock@Sales Representative,Switzerland,Gen?ve,0.1
25/05/2015 13:56,Reg,28,Massachusetts,85,16,Ms.@Janet@Leverling@Sales Representative,Brazil,Resende,0.06
25/05/2015 13:56,VIP,10,Puerto Rico,114,22,Ms.@Janet@Leverling@Sales Representative,Brazil,Resende,0.01
25/05/2015 16:49,Reg,20,Massachusetts,93,19,Ms.@Janet@Leverling@Sales Representative,Brazil,Resende,0.01
25/05/2015 16:49,Reg,26,Rhode Island,161,10,Ms.@Janet@Leverling@Sales Representative,Brazil,Resende,0.03
25/05/2015 16:49,Reg,25,Maine,177,26,Ms.@Laura@Callahan@Inside Sales Coordinator,Brazil,Rio de Janeiro,0.32
25/05/2015 16:50,VIP,2,New Hampshire,135,26,Ms.@Laura@Callahan@Inside Sales Coordinator,Brazil,Rio de Janeiro,0.02
25/05/2015 16:50,VIP,1,Maine,127,21,Ms.@Laura@Callahan@Inside Sales Coordinator,Brazil,Rio de Janeiro,0.12
25/05/2015 16:50,Reg,20,Massachusetts,106,28,Ms.@Laura@Callahan@Inside Sales Coordinator,Brazil,Rio de Janeiro,0.12
25/05/2015 16:50,VIP,18,Rhode Island,94,20,"Dr.@Andrew@Fuller@Vice President, Sales",Italy,Torino,0.11
25/05/2015 20:27,VIP,18,Maine,163,15,Mr.@Michael@Suyama@Sales Representative,Brazil,Campinas,0.3
26/05/2015 11:40,Reg,8,Massachusetts,138,20,Mr.@Michael@Suyama@Sales Representative,Brazil,Campinas,0.24
26/05/2015 11:40,Reg,29,Puerto Rico,155,10,Mr.@Robert@King@Sales Representative,Canada,Montr?al,0.12
26/05/2015 11:40,VIP,24,Massachusetts,145,16,Mr.@Robert@King@Sales Representative,Canada,Montr?al,0.29
26/05/2015 14:15,Silver,16,Massachusetts,74,20,Mr.@Robert@King@Sales Representative,Canada,Montr?al,0.13
26/05/2015 17:03,Reg,5,Massachusetts,136,20,Mr.@Michael@Suyama@Sales Representative,France,Toulouse,0.1
26/05/2015 20:48,VIP,12,Massachusetts,134,17,Mr.@Michael@Suyama@Sales Representative,France,Toulouse,0.1
26/05/2015 20:48,Silver,16,Maine,158,13,Mrs.@Margaret@Peacock@Sales Representative,Spain,Barcelona,0.28
27/05/2015 13:10,Silver,2,Massachusetts,10,5,Mrs.@Margaret@Peacock@Sales Representative,Spain,Barcelona,0.12
27/05/2015 13:10,Silver,22,Maine,87,11,Mrs.@Margaret@Peacock@Sales Representative,Austria,Salzburg,0.13
27/05/2015 13:10,VIP,6,Puerto Rico,102,13,Mr.@Robert@King@Sales Representative,Italy,Reggio Emilia,0.23
27/05/2015 13:22,VIP,21,Massachusetts,154,29,Ms.@Janet@Leverling@Sales Representative,Ireland,Cork,0.29
27/05/2015 15:21,VIP,21,New Hampshire,150,14,Ms.@Janet@Leverling@Sales Representative,Ireland,Cork,0.24
27/05/2015 15:21,Reg,29,New Hampshire,77,17,Mrs.@Margaret@Peacock@Sales Representative,Austria,Graz,0.19
27/05/2015 17:00,Silver,22,New Hampshire,149,21,Mrs.@Margaret@Peacock@Sales Representative,Austria,Graz,0.1
27/05/2015 17:00,VIP,21,Massachusetts,124,15,Mrs.@Margaret@Peacock@Sales Representative,Austria,Graz,0.18
28/05/2015 9:17,VIP,13,New Hampshire,111,17,Mrs.@Margaret@Peacock@Sales Representative,Austria,Graz,0.04
28/05/2015 11:01,Reg,9,Massachusetts,110,30,Mrs.@Margaret@Peacock@Sales Representative,Canada,Tsawassen,0.16
28/05/2015 11:14,Reg,1,Puerto Rico,88,16,Mrs.@Margaret@Peacock@Sales Representative,Canada,Tsawassen,0.01
28/05/2015 11:14,Reg,20,Puerto Rico,105,10,Mrs.@Margaret@Peacock@Sales Representative,Canada,Tsawassen,0.09
28/05/2015 11:49,Reg,15,New Hampshire,101,17,Ms.@Janet@Leverling@Sales Representative,USA,Lander,0.14
28/05/2015 13:52,Reg,26,Massachusetts,118,14,Ms.@Janet@Leverling@Sales Representative,USA,Lander,0.26
28/05/2015 13:52,Reg,15,Massachusetts,181,19,Ms.@Janet@Leverling@Sales Representative,Portugal,Lisboa,0.24
28/05/2015 14:32,VIP,9,Rhode Island,134,11,Ms.@Janet@Leverling@Sales Representative,Sweden,Br?cke,0.12
28/05/2015 15:58,Silver,18,Massachusetts,143,24,Ms.@Janet@Leverling@Sales Representative,Sweden,Br?cke,0.08
28/05/2015 18:21,VIP,5,Massachusetts,120,18,Ms.@Laura@Callahan@Inside Sales Coordinator,UK,London,0.04
28/05/2015 18:21,Silver,9,Maine,81,27,Ms.@Laura@Callahan@Inside Sales Coordinator,UK,London,0.3
28/05/2015 18:21,Reg,8,Massachusetts,110,27,Ms.@Laura@Callahan@Inside Sales Coordinator,UK,London,0.29
28/05/2015 18:52,Silver,29,New Hampshire,138,3,Ms.@Janet@Leverling@Sales Representative,France,Strasbourg,0.33
28/05/2015 20:24,Reg,4,Puerto Rico,87,23,Ms.@Janet@Leverling@Sales Representative,France,Strasbourg,0.2
28/05/2015 20:26,Silver,16,New Hampshire,167,12,Ms.@Janet@Leverling@Sales Representative,France,Strasbourg,0.27
29/05/2015 16:21,Reg,6,Massachusetts,118,21,Ms.@Janet@Leverling@Sales Representative,France,Strasbourg,0.04
29/05/2015 16:21,Silver,28,New Hampshire,151,10,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.13
29/05/2015 16:21,Silver,21,Massachusetts,63,12,Ms.@Janet@Leverling@Sales Representative,Germany,M?nster,0
29/05/2015 19:55,VIP,3,New Hampshire,110,21,Ms.@Janet@Leverling@Sales Representative,Germany,M?nster,0.29
30/05/2015 13:37,Silver,28,Maine,142,19,Ms.@Janet@Leverling@Sales Representative,Germany,M?nster,0.06
31/05/2015 9:17,Reg,6,Massachusetts,144,13,Mr.@Michael@Suyama@Sales Representative,Canada,Montr?al,0.29
31/05/2015 9:17,Silver,9,Massachusetts,159,29,Mr.@Michael@Suyama@Sales Representative,Canada,Montr?al,0.31
31/05/2015 9:17,Reg,15,Massachusetts,83,19,Mr.@Michael@Suyama@Sales Representative,Canada,Montr?al,0.13
31/05/2015 12:02,VIP,9,Puerto Rico,157,23,Mr.@Michael@Suyama@Sales Representative,Canada,Montr?al,0.23
31/05/2015 12:02,VIP,28,New Hampshire,129,24,Mrs.@Margaret@Peacock@Sales Representative,USA,Boise,0.05
31/05/2015 13:22,Silver,28,Maine,76,28,Mrs.@Margaret@Peacock@Sales Representative,USA,Boise,0.1
31/05/2015 14:34,Reg,11,Maine,144,25,Mrs.@Margaret@Peacock@Sales Representative,USA,Boise,0.16
31/05/2015 14:34,Reg,11,Maine,131,27,Mrs.@Margaret@Peacock@Sales Representative,USA,Boise,0.23
31/05/2015 15:09,VIP,10,Maine,172,29,Ms.@Janet@Leverling@Sales Representative,USA,Anchorage,0.21
31/05/2015 15:09,Silver,12,Massachusetts,108,28,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.12
31/05/2015 15:24,Reg,21,Maine,148,21,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.14
31/05/2015 15:24,Silver,23,Massachusetts,92,11,Ms.@Janet@Leverling@Sales Representative,Austria,Graz,0.18
31/05/2015 15:24,VIP,13,Massachusetts,156,10,Ms.@Laura@Callahan@Inside Sales Coordinator,Italy,Reggio Emilia,0.3
31/05/2015 18:02,VIP,14,Massachusetts,97,29,Ms.@Laura@Callahan@Inside Sales Coordinator,Italy,Reggio Emilia,0.21
31/05/2015 18:02,Reg,28,Massachusetts,131,27,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.09
31/05/2015 18:02,Silver,16,Puerto Rico,154,30,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.27
01/06/2015 9:05,Reg,14,Massachusetts,129,15,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.09
01/06/2015 9:05,Silver,3,Maine,134,10,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.18
01/06/2015 13:59,VIP,22,Massachusetts,139,29,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.25
01/06/2015 15:49,Reg,21,New Hampshire,120,24,Ms.@Janet@Leverling@Sales Representative,Sweden,Lule?,0.01
01/06/2015 15:49,Silver,28,New Hampshire,188,16,Mr.@Michael@Suyama@Sales Representative,Germany,M?nster,0.14
01/06/2015 19:30,Reg,18,Massachusetts,162,15,Mr.@Michael@Suyama@Sales Representative,Germany,M?nster,0.04
04/06/2015 19:16,Silver,7,New Hampshire,91,11,Mr.@Michael@Suyama@Sales Representative,Germany,M?nster,0.17
05/06/2015 17:52,Reg,24,Maine,152,25,Mr.@Michael@Suyama@Sales Representative,Germany,M?nster,0.29
05/06/2015 18:05,Silver,12,Massachusetts,152,17,Mrs.@Margaret@Peacock@Sales Representative,Brazil,Rio de Janeiro,0.26
05/06/2015 18:05,Silver,3,Massachusetts,158,24,Mrs.@Margaret@Peacock@Sales Representative,Brazil,Rio de Janeiro,0.07
07/06/2015 9:59,VIP,8,Massachusetts,166,27,Mrs.@Margaret@Peacock@Sales Representative,Brazil,Rio de Janeiro,0.29
08/06/2015 10:28,VIP,9,Maine,172,16,Mrs.@Margaret@Peacock@Sales Representative,Argentina,Buenos Aires,0.03
08/06/2015 18:33,Reg,24,Massachusetts,192,21,Mrs.@Margaret@Peacock@Sales Representative,Argentina,Buenos Aires,0.25
09/06/2015 10:30,Silver,5,Maine,147,30,Ms.@Janet@Leverling@Sales Representative,France,Strasbourg,0.3
09/06/2015 16:21,VIP,8,Maine,123,19,Ms.@Janet@Leverling@Sales Representative,France,Strasbourg,0.19
10/06/2015 10:40,Silver,1,Maine,133,28,Ms.@Janet@Leverling@Sales Representative,France,Strasbourg,0.33
10/06/2015 16:39,VIP,8,Massachusetts,180,21,Ms.@Laura@Callahan@Inside Sales Coordinator,France,Lyon,0.02
10/06/2015 17:17,Reg,1,Maine,83,15,Ms.@Laura@Callahan@Inside Sales Coordinator,France,Lyon,0.14
10/06/2015 20:53,Silver,12,Massachusetts,81,25,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.25
11/06/2015 10:18,VIP,28,Maine,191,28,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.04
11/06/2015 15:25,VIP,6,Puerto Rico,126,26,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.24
11/06/2015 17:39,Reg,28,Maine,128,19,Mrs.@Margaret@Peacock@Sales Representative,Germany,Cunewalde,0.14
11/06/2015 17:39,Reg,11,Massachusetts,94,28,Ms.@Laura@Callahan@Inside Sales Coordinator,USA,Boise,0.26
11/06/2015 17:39,VIP,28,New Hampshire,100,30,Ms.@Laura@Callahan@Inside Sales Coordinator,USA,Boise,0.06
12/06/2015 16:51,Silver,19,Massachusetts,106,11,Ms.@Nancy@Davolio@Sales Representative,UK,Colchester,0.08
12/06/2015 16:51,Silver,18,New Hampshire,151,27,Ms.@Nancy@Davolio@Sales Representative,UK,Colchester,0.11
12/06/2015 20:54,VIP,13,Massachusetts,181,23,Mrs.@Margaret@Peacock@Sales Representative,France,Toulouse,0.03
14/06/2015 19:26,Reg,23,Rhode Island,125,25,Mrs.@Margaret@Peacock@Sales Representative,France,Toulouse,0.04
14/06/2015 20:02,Silver,13,Rhode Island,90,18,Mrs.@Margaret@Peacock@Sales Representative,France,Toulouse,0.27
15/06/2015 15:06,Silver,11,Maine,147,23,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.02
16/06/2015 11:33,VIP,1,New Hampshire,136,28,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.29
16/06/2015 15:33,Silver,28,Massachusetts,155,16,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.01
16/06/2015 16:04,Reg,3,Massachusetts,188,10,Ms.@Laura@Callahan@Inside Sales Coordinator,Finland,Oulu,0.05
17/06/2015 10:57,VIP,22,Maine,118,24,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,Brandenburg,0.29
17/06/2015 10:57,VIP,1,Puerto Rico,150,22,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,Brandenburg,0.21
17/06/2015 13:49,Silver,19,New Hampshire,165,17,"Dr.@Andrew@Fuller@Vice President, Sales",Germany,Brandenburg,0.01
17/06/2015 13:49,VIP,3,Massachusetts,121,15,Mr.@Robert@King@Sales Representative,Belgium,Charleroi,0.09
17/06/2015 14:04,Reg,3,New Hampshire,142,23,Mr.@Robert@King@Sales Representative,Belgium,Charleroi,0.04
17/06/2015 17:44,Silver,27,Puerto Rico,10,6,Mr.@Robert@King@Sales Representative,Belgium,Charleroi,0.06
17/06/2015 17:44,Silver,27,Maine,20,4,Mr.@Robert@King@Sales Representative,Belgium,Charleroi,0.28
18/06/2015 9:23,Reg,5,Massachusetts,149,22,Mr.@Robert@King@Sales Representative,Belgium,Charleroi,0.27
18/06/2015 9:23,Silver,1,Puerto Rico,87,22,Mrs.@Margaret@Peacock@Sales Representative,France,Lyon,0.32
18/06/2015 9:43,Reg,9,New Hampshire,154,5,Mrs.@Margaret@Peacock@Sales Representative,France,Lyon,0.13
18/06/2015 9:43,VIP,1,Massachusetts,92,11,Mrs.@Margaret@Peacock@Sales Representative,France,Lyon,0.3
18/06/2015 9:43,Reg,11,Maine,149,11,Ms.@Laura@Callahan@Inside Sales Coordinator,Sweden,Br?cke,0.32
18/06/2015 20:13,Silver,17,Massachusetts,144,24,Ms.@Laura@Callahan@Inside Sales Coordinator,Sweden,Br?cke,0.27
18/06/2015 20:13,Reg,8,Maine,131,14,Ms.@Nancy@Davolio@Sales Representative,Venezuela,Barquisimeto,0.05
19/06/2015 9:20,Silver,19,Puerto Rico,113,19,Ms.@Nancy@Davolio@Sales Representative,Venezuela,Barquisimeto,0.05
19/06/2015 9:20,Reg,1,Massachusetts,130,21,Ms.@Nancy@Davolio@Sales Representative,Venezuela,Barquisimeto,0.29
21/06/2015 9:07,Reg,15,Maine,85,14,"Dr.@Andrew@Fuller@Vice President, Sales",UK,London,0.19
21/06/2015 9:07,Silver,9,New Hampshire,123,10,"Dr.@Andrew@Fuller@Vice President, Sales",UK,London,0.2
21/06/2015 14:44,VIP,2,Maine,110,24,Mr.@Steven@Buchanan@Sales Manager,Belgium,Charleroi,0.13
21/06/2015 14:44,Reg,28,New Hampshire,123,26,Mr.@Steven@Buchanan@Sales Manager,Belgium,Charleroi,0.25
22/06/2015 10:39,Reg,24,Maine,163,17,Mrs.@Margaret@Peacock@Sales Representative,Portugal,Lisboa,0.21
22/06/2015 14:55,VIP,18,New Hampshire,112,12,Mrs.@Margaret@Peacock@Sales Representative,Portugal,Lisboa,0.29
23/06/2015 9:27,Silver,1,New Hampshire,123,18,Mrs.@Margaret@Peacock@Sales Representative,Portugal,Lisboa,0
23/06/2015 9:27,VIP,22,New Hampshire,85,18,Mrs.@Margaret@Peacock@Sales Representative,Portugal,Lisboa,0.22
23/06/2015 18:52,VIP,9,Rhode Island,114,30,Ms.@Nancy@Davolio@Sales Representative,Denmark,?rhus,0.18
23/06/2015 18:52,Silver,10,New Hampshire,138,30,Ms.@Nancy@Davolio@Sales Representative,Denmark,?rhus,0.06
24/06/2015 12:05,Silver,12,Massachusetts,101,14,Ms.@Nancy@Davolio@Sales Representative,Denmark,?rhus,0.07
24/06/2015 12:30,Reg,23,Massachusetts,124,22,Ms.@Nancy@Davolio@Sales Representative,Denmark,?rhus,0.16
24/06/2015 13:15,Silver,25,Puerto Rico,98,19,Ms.@Nancy@Davolio@Sales Representative,Denmark,?rhus,0.07
24/06/2015 16:23,VIP,18,New Hampshire,106,24,Mrs.@Margaret@Peacock@Sales Representative,Brazil,Sao Paulo,0.05
24/06/2015 18:12,Reg,26,Maine,90,26,Mrs.@Margaret@Peacock@Sales Representative,Brazil,Sao Paulo,0.11
25/06/2015 9:14,Reg,18,Maine,150,20,Ms.@Laura@Callahan@Inside Sales Coordinator,Italy,Bergamo,0.22
25/06/2015 9:39,Reg,24,Massachusetts,144,10,Ms.@Laura@Callahan@Inside Sales Coordinator,Italy,Bergamo,0.14
25/06/2015 9:43,VIP,19,Maine,173,20,Ms.@Janet@Leverling@Sales Representative,Germany,Brandenburg,0.17
25/06/2015 9:43,VIP,23,Maine,128,28,Ms.@Janet@Leverling@Sales Representative,Germany,Brandenburg,0.02
25/06/2015 12:16,Silver,23,Maine,114,24,Ms.@Nancy@Davolio@Sales Representative,USA,Seattle,0.32
26/06/2015 16:47,VIP,16,Rhode Island,172,29,Ms.@Nancy@Davolio@Sales Representative,USA,Seattle,0.05
26/06/2015 16:47,VIP,10,Rhode Island,142,19,Ms.@Nancy@Davolio@Sales Representative,USA,Seattle,0.19
26/06/2015 16:47,VIP,20,Rhode Island,119,20,Mrs.@Margaret@Peacock@Sales Representative,France,Marseille,0.31
27/06/2015 9:16,Reg,19,Maine,106,17,Mrs.@Margaret@Peacock@Sales Representative,France,Marseille,0.21
27/06/2015 18:17,VIP,18,New Hampshire,187,28,Mrs.@Margaret@Peacock@Sales Representative,France,Marseille,0.22
27/06/2015 18:17,Reg,16,Massachusetts,142,28,"Dr.@Andrew@Fuller@Vice President, Sales",UK,London,0.01
28/06/2015 10:28,VIP,20,Massachusetts,121,22,"Dr.@Andrew@Fuller@Vice President, Sales",UK,London,0.26
28/06/2015 13:25,Reg,24,Massachusetts,166,11,Ms.@Laura@Callahan@Inside Sales Coordinator,UK,London,0
28/06/2015 18:30,Silver,17,New Hampshire,101,29,Ms.@Laura@Callahan@Inside Sales Coordinator,UK,London,0.05
28/06/2015 18:30,Silver,18,Massachusetts,140,23,Ms.@Nancy@Davolio@Sales Representative,UK,Cowes,0.19
28/06/2015 18:30,VIP,23,Puerto Rico,175,18,Ms.@Nancy@Davolio@Sales Representative,UK,Cowes,0.32
28/06/2015 18:30,Silver,1,Massachusetts,122,11,Mr.@Steven@Buchanan@Sales Manager,Mexico,M?xico D.F.,0.15
28/06/2015 19:19,VIP,8,Rhode Island,134,29,Mr.@Steven@Buchanan@Sales Manager,Mexico,M?xico D.F.,0.31
28/06/2015 19:19,Reg,26,Massachusetts,175,29,Mr.@Steven@Buchanan@Sales Manager,Mexico,M?xico D.F.,0.23
28/06/2015 20:12,VIP,12,Massachusetts,176,19,Mr.@Steven@Buchanan@Sales Manager,Mexico,M?xico D.F.,0.13
28/06/2015 20:12,VIP,13,Rhode Island,154,17,Ms.@Anne@Dodsworth@Sales Representative,Belgium,Charleroi,0.18
28/06/2015 20:12,Reg,18,Massachusetts,132,29,Ms.@Anne@Dodsworth@Sales Representative,Belgium,Charleroi,0.03
29/06/2015 9:09,Silver,13,New Hampshire,85,3,Ms.@Anne@Dodsworth@Sales Representative,Belgium,Charleroi,0.19
29/06/2015 9:09,Reg,9,Rhode Island,131,14,Ms.@Laura@Callahan@Inside Sales Coordinator,Venezuela,San Crist?bal,0.3
29/06/2015 9:09,Silver,11,Maine,140,19,Ms.@Laura@Callahan@Inside Sales Coordinator,Venezuela,San Crist?bal,0.3
29/06/2015 9:09,VIP,14,Massachusetts,132,10,Mr.@Steven@Buchanan@Sales Manager,Portugal,Lisboa,0.24
29/06/2015 9:28,Silver,20,New Hampshire,95,19,Mr.@Steven@Buchanan@Sales Manager,Portugal,Lisboa,0.02
29/06/2015 9:28,Reg,28,Massachusetts,112,29,Mr.@Steven@Buchanan@Sales Manager,Portugal,Lisboa,0.2
29/06/2015 11:54,VIP,22,Massachusetts,125,21,"Dr.@Andrew@Fuller@Vice President, Sales",France,Lyon,0.11
29/06/2015 14:03,VIP,9,Massachusetts,102,25,Ms.@Janet@Leverling@Sales Representative,USA,Albuquerque,0.06
29/06/2015 14:03,Silver,13,Maine,173,28,Ms.@Janet@Leverling@Sales Representative,USA,Albuquerque,0.14
29/06/2015 15:03,Silver,10,Maine,158,17,Ms.@Janet@Leverling@Sales Representative,USA,Albuquerque,0.19
29/06/2015 15:03,Silver,1,Rhode Island,160,25,Ms.@Janet@Leverling@Sales Representative,USA,Albuquerque,0.19
29/06/2015 15:03,VIP,24,Massachusetts,157,18,Mr.@Michael@Suyama@Sales Representative,France,Lille,0.16
30/06/2015 12:13,VIP,21,Maine,181,23,Mr.@Michael@Suyama@Sales Representative,France,Lille,0.03
30/06/2015 12:13,Reg,28,Maine,184,28,Ms.@Laura@Callahan@Inside Sales Coordinator,Brazil,Rio de Janeiro,0.01
30/06/2015 12:53,Reg,29,New Hampshire,127,30,Ms.@Laura@Callahan@Inside Sales Coordinator,Brazil,Rio de Janeiro,0.32
30/06/2015 13:32,Silver,18,Maine,177,14,Ms.@Nancy@Davolio@Sales Representative,USA,Walla Walla,0.03
30/06/2015 15:16,Silver,13,New Hampshire,138,12,Mr.@Robert@King@Sales Representative,USA,Seattle,0.07
30/06/2015 15:27,Silver,12,Maine,175,3,Mr.@Robert@King@Sales Representative,USA,Seattle,0.01
30/06/2015 15:27,VIP,8,New Hampshire,189,20,Ms.@Janet@Leverling@Sales Representative,UK,London,0.06
30/06/2015 15:27,VIP,13,New Hampshire,136,29,Ms.@Janet@Leverling@Sales Representative,UK,London,0.16
30/06/2015 17:52,Reg,23,Maine,95,22,Ms.@Janet@Leverling@Sales Representative,UK,London,0.3
30/06/2015 18:00,VIP,8,Maine,160,11,Mrs.@Margaret@Peacock@Sales Representative,Venezuela,I. de Margarita,0.32
30/06/2015 18:00,Silver,20,New Hampshire,78,13,Mrs.@Margaret@Peacock@Sales Representative,Venezuela,I. de Margarita,0.13
30/06/2015 20:47,Reg,9,Massachusetts,84,14,Mrs.@Margaret@Peacock@Sales Representative,Venezuela,I. de Margarita,0.26
02/07/2015 11:07,Silver,26,Maine,164,29,Mrs.@Margaret@Peacock@Sales Representative,Venezuela,I. de Margarita,0.26
02/07/2015 11:07,Reg,6,New Hampshire,95,27,Ms.@Nancy@Davolio@Sales Representative,Venezuela,San Crist?bal,0.05
02/07/2015 11:07,Silver,29,Maine,176,28,Ms.@Nancy@Davolio@Sales Representative,Venezuela,San Crist?bal,0.26
02/07/2015 11:07,Reg,5,Massachusetts,88,24,Ms.@Nancy@Davolio@Sales Representative,Venezuela,San Crist?bal,0.27
03/07/2015 16:59,Silver,10,Massachusetts,174,30,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Sao Paulo,0.18
03/07/2015 16:59,VIP,8,Maine,166,13,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Sao Paulo,0.32
05/07/2015 7:36,Reg,22,Maine,151,22,"Dr.@Andrew@Fuller@Vice President, Sales",Brazil,Sao Paulo,0.23
05/07/2015 8:40,Reg,16,Massachusetts,83,27,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,M?nchen,0.17
05/07/2015 8:40,Silver,17,Puerto Rico,147,24,Ms.@Laura@Callahan@Inside Sales Coordinator,Germany,M?nchen,0.16
05/07/2015 8:40,Reg,12,Massachusetts,110,19,Mr.@Michael@Suyama@Sales Representative,Austria,Salzburg,0.24
05/07/2015 19:15,Reg,7,Massachusetts,107,28,Mr.@Michael@Suyama@Sales Representative,Austria,Salzburg,0.22
05/07/2015 19:15,Reg,17,New Hampshire,124,25,Mr.@Robert@King@Sales Representative,Venezuela,San Crist?bal,0.1
06/07/2015 4:23,Silver,4,New Hampshire,131,29,Mr.@Robert@King@Sales Representative,Venezuela,San Crist?bal,0.17
06/07/2015 5:22,Reg,9,Maine,187,24,Mr.@Robert@King@Sales Representative,Venezuela,San Crist?bal,0.17
06/07/2015 13:39,Silver,27,Massachusetts,160,20,Ms.@Laura@Callahan@Inside Sales Coordinator,Portugal,Lisboa,0.17
06/07/2015 13:39,Reg,4,New Hampshire,124,27,Ms.@Laura@Callahan@Inside Sales Coordinator,Portugal,Lisboa,0.22
07/07/2015 0:24,Silver,16,Massachusetts,85,18,Ms.@Janet@Leverling@Sales Representative,Canada,Tsawassen,0.3
07/07/2015 0:24,Silver,9,Maine,78,21,Ms.@Janet@Leverling@Sales Representative,Canada,Tsawassen,0.05
07/07/2015 11:57,VIP,6,Maine,127,30,Mrs.@Margaret@Peacock@Sales Representative,France,Toulouse,0.19
